text	label
CCN(C(=O)CCC(=O)NCC1CC1)c2cn(nc2Cl)c3cccnc3	0
Brc1cccc(NC(=O)Cc2ccsc2)c1	0
CN(C(=O)CCSC(F)(F)F)c1sc([nH+]c1Cl)c2cccnc2	0
CN(C(=O)OCC(F)(F)F)c1sc([nH+]c1Cl)c2cccnc2	0
CN1CCN(CC1)C2Cc3ccccc3Sc4ccc(cc24)N5CCOCC5	0
Cn1c(nc2cc(cnc12)C(F)(F)F)c3ccncc3C#N	0
CCOC1(CC1)N(C(=O)C(C)CSC)c2sc([nH+]c2C)c3cccnc3	1
CCCNC(=O)N(C)c1cn(nc1Cl)c2cccnc2	0
CC(CS(=O)C)C(=O)N(C)c1sc([nH+]c1F)c2cncc(F)c2	1
Fc1cc(F)c2ncnc(NCCc3ccc(Oc4cc(ccn4)C(F)(F)F)cc3)c2c1	0
C[C@H](CS(=O)C)NC(=O)c1ccc(cc1C(F)(F)F)\C(=C\C(c2cc(Cl)c(Cl)c(Cl)c2)C(F)(F)F)\F	0
CS(=O)(=O)c1cncc(F)c1C2OCc3cc(ccc23)C(F)(F)C(F)(F)F	0
FC(F)(F)c1ccc(cc1)C(=O)NC(=O)c2cnccc2C(F)(F)F	0
CCN(C(=O)CCC[NH+](CC)CC)c1sc(nc1Cl)c2cccnc2	0
CSc1cncnc1N2C(=O)Oc3cc(OC(F)(F)F)ccc23	0
Fc1ccc(cc1Cl)[C@H]2[C@H](C(=O)Nc3ccc(Cl)c(c3)C(=O)Nc4ccc(F)c(NC(=O)C(F)(F)F)c4F)C2(Cl)Cl	0
CS(=O)(=NC#N)C1(CCC1)c2ccc(Cl)nc2	1
C\N=C(\NCc1ccc(Cl)nc1)/[N-][N+](=O)[O-]	1
Cc1noc(n1)C2CCN(C2)C(=O)Nc3cccnc3	0
CS(=O)(=N[N+](=O)[O-])Cc1ccc(Cl)nc1	0
C(c1ccsc1)c2onc(n2)c3cnccn3	0
CSCC(C)C(=O)N(C)c1cnn(c1)c2cccnc2	1
CCN(C(=O)CC(S(=O)C)C(F)(F)F)c1cn(nc1Cl)c2cccnc2	1
CSc1cncc(F)c1C2OC(=O)c3cc(ccc23)C(C)(C)C	0
CC[NH+](C)\C(=N\C(Cc1cc(C)cc(C)c1)c2cccc(Cl)c2Cl)\SC	0
CC(c1ccc(nc1)C(F)(F)F)S(=O)(=Nc2ccccc2F)C	0
CCOc1ccc(Cn2cc(nn2)c3cccnc3N)cc1	0
CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)C)B2O[C@@H]3CC4C[C@@H](C4(C)C)[C@]3(C)O2	0
CCN(C(=O)C(C)CS(=O)C)c1sc(nc1Cl)c2ccc[n+]([O-])c2	1
CSCC(C)C(=O)N(C(=O)C(C)CSC)c1sc([nH+]c1C)c2cccnc2	1
FC(F)(F)c1ccc(COc2[nH+]cncc2N3CCCCC3)nc1	0
CSCCOC(=O)c1[nH+]c(NC(=O)c2cccnc2)cn1C	0
CCC[NH+]1C[C@H](CSC)C[C@H]2[C@H]1Cc3c[nH]c4cccc2c34	0
CCN(C(=O)[C@@H](C)CS(=O)(=O)C)c1sc(nc1Cl)c2cccnc2	1
[O-]C(=O)CCCN(C(=O)CCS(=O)CCC(F)(F)F)c1cn(nc1Cl)c2cccnc2	0
FC(F)(F)CNC(=O)c1cc(cs1)c2onc(c2)c3cccnc3	0
O=C(Nc1cccnc1)C2=CC=CN(C2=O)c3ncccn3	1
CCN(CC)C(=O)Nc1ccc(Oc2cccc(Cl)n2)cc1	0
[NH3+]CCNC(=S)Nc1c(Cl)cccc1Cl	0
FC(F)(F)c1ccccc1CC[NH+]2CCC(CNC(=O)c3ccnc(Cl)c3)(CC2)c4ccccc4	0
FC(F)(F)c1cnc2nc(sc2c1)c3cncnc3	0
CCN(C(=O)C1CCN(C1)C(=O)C)c2cn(nc2Cl)c3cccnc3	0
CC(C)(C)c1ccc(Nc2c(Cl)cncc2Cl)cc1	0
C[NH+]1CCC(CC1)C2Oc3ccc(F)cc3Sc4ccc(Cl)cc24	0
CC(C)[C@H](C)n1cc(c(C)n1)c2onc(c2)c3cccnc3	0
O=C(Nc1cccnc1)N2CCSCC2	0
Cc1nn(cc1c2cccc(n2)C(F)(F)F)c3cccnc3	1
CCC(CC(F)(F)F)SCCC(=O)N(CC)c1cn(nc1Cl)c2cccnc2	0
Cn1cc(NC(=O)c2cccnc2)c(Cl)n1	0
FC(F)(F)c1ccc(CN2CCc3nn(cc3C2=O)c4cccnc4)cn1	1
Cc1ccc(NC2=NCCO2)cc1	0
CSCC(C)C(=O)N(C)c1cn(nc1C2CC2)c3cncc(F)c3	0
CN(C(=O)C(C)(C)CS(=O)C)c1sc([nH+]c1Cl)c2cccnc2	0
CCN(C(=O)OC1(C)CCCCC1)c2sc(nc2Cl)c3cccnc3	0
CCCNC(=O)N(CC)c1cn(nc1C)c2cccnc2	0
Fc1ccc(cc1Cl)[C@H]2[C@H](C(=O)Nc3ccc(Cl)c(c3)C(=O)Nc4ccc(F)c(NC(=O)C(F)(F)Cl)c4F)C2(Cl)Cl	1
C\C(=N/NC=O)\c1cccc(c1)C(F)(F)F	0
CCOc1ccncc1[N+](=O)[O-]	0
CCN(C(=O)C1CCN(CC1)C(=O)C(F)(F)F)c2cn(nc2Cl)c3cccnc3	0
CSC[C@H](C)C(=O)N(C)c1sc([nH+]c1C)c2cncc(F)c2	1
Clc1nn(cc1N(CC2CC2)C(=O)CN3CCCC3=O)c4cccnc4	0
FC(F)C(=O)Nc1c(F)ccc(NC(=O)c2cc(NC(=O)[C@H]3[C@H](c4cc(cc(c4)C(F)(F)F)C(F)(F)F)C3(Cl)Cl)ccc2Cl)c1F	0
COc1ccnc(n1)c2cn(nc2C)c3cccnc3	0
COC(=O)CCC(=O)N(C(=O)C(C)CSC)c1sc([nH+]c1C)c2cccnc2	1
CC(c1cnc(s1)C(F)(F)F)S(=O)(=NC#N)C	0
Clc1ccc(CS(=O)(=NC#N)CC2CC2)cn1	0
CCN(C(=O)CC\C(=N/O)\C)c1sc([nH+]c1C)c2cccnc2	0
CSc1cncc(F)c1C2OCC(=C2)c3ccc(OC(F)(F)F)cc3	0
Cc1[nH+]c(sc1N(CC#C)C(=O)CCS(=O)(=O)CCC(F)(F)F)c2cccnc2	0
Cc1cccc(\C=N\N=C\c2ccccn2)c1	0
CCN(C(=O)C(C)CSC(C)C)c1cn(nc1Cl)c2cccnc2	1
Cc1csc(n1)c2onc(c2)c3cccnc3	0
Fc1ccccc1N2CCN(C\C=C\c3ccccc3)CC2	0
CS(=O)(=O)c1ccc(cc1)C2=NOC(C2)(c3ccccc3)C(F)(F)F	0
FC(F)(F)c1ccccc1CCN2CC[NH+](CC=C(Cl)Cl)CC2	0
CN(C(=O)CCC(F)(F)F)c1cn(nc1Cl)c2cncc(F)c2	0
CSCCNC(=O)N(C)c1nnc(s1)c2cncc(F)c2	0
CSCC(C)C(=O)N(CC1CC1)c2cc([nH+]n2C)c3cccnc3	0
CN(C(=O)CCSCCC(F)(F)F)c1nnc(s1)c2cccnc2	1
O=C1N(Cc2cccnc2)CCc3nn(cc13)c4cccnc4	0
CC(C)(C)OC(=O)N(CC1CC1(F)F)c2sc([nH+]c2Cl)c3cccnc3	0
CCN(C(=O)C1CCCN(C1)C(=O)OC(C)(C)C)c2cn(nc2Cl)c3cccnc3	0
Cc1c(F)cc(NC(=O)[C@H]2[C@H](c3ccc(F)c(Cl)c3)C2(Cl)Cl)cc1C(=O)NCC(F)(F)F	0
CCS(=O)(=O)c1cncc(F)c1C2OC(O)c3cc(ccc23)C(F)(F)F	0
N\N=C(/c1ccc(OS(=O)(=O)C(F)(F)F)cc1)\c2ccsc2	0
Brc1ccc(cc1)\C(=N\NC=O)\C2CC2	0
FC(F)(F)c1cnc2nn(cc2c1)c3cccnc3	1
N\C(=N/C(=O)c1cnccc1C(F)(F)F)\c2cccc(c2)[N+](=O)[O-]	0
CCO\N=C(/CS)\C(=O)N(CC)c1cn(nc1Cl)c2cccnc2	0
COC(c1ccc(OC(F)(F)F)cc1)c2c(Cl)cncc2SC	0
FC(F)(F)C(F)(F)CNC(=O)c1cc(NC(=O)[C@@H]2[C@@H](c3cc(Cl)cc(Cl)c3)C2(Cl)Cl)ccc1Cl	0
O=C1N(Cc2ccc(nc2)C#N)CCc3nn(cc13)c4cccnc4	1
CCNC(=O)c1[nH+]c(NC(=O)c2cccnc2)cn1C	1
CC\C(=N/NC(=S)NC)\c1ccc(Cl)c(Cl)c1	0
CCN(C(=O)NCCSC)c1cn(nc1Cl)c2cccnc2	0
FC(F)(F)c1ccncc1C(=O)NC(=[NH2+])c2ccccn2	0
CN(C(=O)CCS(=O)CCC(F)(F)F)c1cn(nc1Cl)c2ccc[n+]([O-])c2	1
CC(C)c1ccccc1\N=C\2/SCCCN2\N=C\c3ccc(cc3)c4ccn(n4)c5ccc(OC(F)(F)F)c(C)c5	0
Cc1nn(cc1NC(=O)[C-]2CCCS2(=O)=O)c3ccc[n+]([O-])c3	1
CC(C)c1ccc2Sc3ccc(Cl)cc3CC(N4CCN(C)CC4)c2c1	0
Fc1ccc(nc1)N2CCc3nn(cc3C2=O)c4cccnc4	1
CCC(C)\C=N\N(C)c1ccc(nn1)c2cccnc2	0
Clc1nc(sc1c2cccc(n2)C#N)c3cccnc3	0
CCOC(=O)N1C[C@H](Oc2ccccc2C1)c3ccc(Cl)cc3	0
Cc1c(cnn1c2ccccn2)C(=O)[N-]Nc3ccnnc3	0
Cc1cccc(C[NH2+]C2=NCCO2)c1C	1
CCCN(C(=O)CC(SC)C(C)C)c1cn(nc1Cl)c2cccnc2	1
CN(C)C(=O)N1CCc2nn(cc2C1)c3cccnc3	1
CNc1ccc(nn1)c2cccnc2	0
CCN(C(=O)OC(C)(C)C)c1cn(nc1Cl)c2ccc[n+]([O-])c2	0
FC(F)(F)c1ccccc1CCN2CCN(Cc3ccc(Cl)s3)CC2	0
Fc1cc(Br)cc(c1)[C@H]2[C@H](C(=O)Nc3ccc(Cl)c(c3)C(=O)NCC(F)(F)F)C2(Cl)Cl	0
CCN(c1cc(SC)ccn1)c2cn(nc2C)c3cccnc3	0
O=C(Cc1ccsc1)Nc2cccc(OC3CCCC3)c2	0
CCCNC(=O)c1c(F)ccc(NC(=O)[C@H]2[C@H](c3ccc(F)c(Cl)c3)C2(Cl)Cl)c1F	1
CN(C(=O)CCS(=O)CC1CC1(F)F)c2cn(nc2Cl)c3cccnc3	1
COC(C)c1ccc(C)cc1N2C(=O)CS/C/2=N\C(=O)NCC(F)c3ccc(cc3)c4ncn(n4)c5ccc(OC(F)(F)F)cc5	1
CCN(C)C(=O)N(C)c1cn(nc1Cl)c2cccnc2	0
CCN(C(=O)CCS(=O)CCCNC(=O)C)c1cn(nc1Cl)c2cccnc2	0
COCCCN(C(=O)CCS(=O)CCC(F)(F)F)c1cn(nc1Cl)c2cccnc2	0
CC(c1ccc(nc1)C(F)(F)F)S(=O)(=Nc2occ(C)n2)C	0
Cc1cccc(C)c1[NH2+]C(=S)N\N=C\c2ccc(cc2)c3ncn(n3)c4ccc(OC(F)(F)C(F)(F)F)cc4	0
COCC(C)(C)OC(=O)N(C)c1sc([nH+]c1C)c2cccnc2	0
Fc1ccc(NC(=O)c2cc(NC(=O)[C@H]3[C@H](c4ccc(F)c(c4)C(F)(F)F)C3(Cl)Cl)ccc2Cl)c(F)c1NC(=O)C(F)(F)CC=C	0
CCC1OC(=O)C[C@H]2[C@@H]3C=C[C@@H]4C[C@H](C[C@H]4[C@@H]3C=C2C(=O)[C@H](C)[C@H](CCC\C=C\1)O[C@H]5CC[C@@H]([C@@H](C)O5)[NH+](C)C)O[C@@H]6O[C@@H](C)[C@H](OC)[C@@H](O)[C@H]6OC	0
c1ccc(cc1)n2ccc3cnc(cc23)c4cccnc4	0
CC(c1ccc(nc1)C(F)(F)F)S(=O)(=Nc2nc(cs2)c3ccc(Br)s3)C	0
CCN(C(=O)[C@H](C)CS(=O)(=O)C)c1sc(nc1Cl)c2cccnc2	1
FC(F)(F)c1ccc(nc1)N2CCc3nn(cc3C2)c4cccnc4	1
CS\C(=N/C(Cc1cc(C)cc(C)c1)c2ccccc2F)\N3CCOC3(C)C	0
CN(C(=O)c1c(C)nn(C)c1C)c2cn(nc2Cl)c3cccnc3	1
Cc1cccc(OCC2=[NH+]CCN2C(=O)Nc3ccc(Cl)cc3Cl)c1C	0
FC(F)(F)c1cccc(n1)N2CCc3nn(cc3C2=O)c4cccnc4	0
CC(C)(C)OC(=O)N(COCc1ccccc1)c2c[nH+]c(s2)c3cccnc3	0
Cc1cc(C)cc(CC(NC(=S)NCCO)c2cccc(Cl)c2C)c1	0
CCOc1ccc2Sc3cc(F)ccc3CC(N4CCN(C)CC4)c2c1	0
CC(C)[C@@H]1N(C)c2cc3c(c4[nH]cc(C[C@@H](COC(=O)C)NC1=O)c24)[C@@](C)(CC[C@@]3(C)C(C)C)C=C	0
CSCC(=O)N(CC#C)c1sc(nc1Cl)c2cccnc2	1
CCN(C(=O)C(C)SC)c1cn(nc1Cl)c2cncc(F)c2	1
CC(NC(=S)NCCO)c1cccc(C)c1C	0
Cc1cccc(NC(=O)Cc2ccsc2)c1	0
CN(C(=O)c1ccc(cc1)S(=O)C)c2sc([nH+]c2C)c3cccnc3	0
Cc1cc(NC(=O)[C@H]2[C@H](c3ccc(F)c(Cl)c3)C2(Cl)Cl)cc(C(=O)NCC(F)(F)F)c1Cl	1
Cc1[nH+]c(sc1N(CC#C)C(=O)CCS(=O)C)c2cccnc2	0
FCCCNC(=O)c1cc(NC(=O)[C@@H]2[C@@H](c3cc(Cl)cc(Cl)c3)C2(Cl)Cl)ccc1Cl	0
COCc1cccc(NC(=O)Cc2ccsc2)c1	0
CCOC(=O)c1ccc(cc1)C(=O)NC(=O)c2cnccc2C(F)(F)F	0
CN(C(=O)CCS(=O)C(C)(C)C)c1cn(nc1Cl)c2cccnc2	0
CC(C)NC(=O)c1cc(Cl)cc(C)c1NC(=O)c2cc(nn2c3ncccc3Cl)C(F)(F)F	0
CSCC(C)C(=O)Nc1cn(nc1Br)c2cncc(F)c2	0
CSc1cncc(Cl)c1C2OC(=O)c3ccc(cc23)C(F)(F)C(F)(F)F	0
C1CN=C(N1)C2COc3ccccc3O2	0
CSCC(C)C(=O)Nc1sc([nH+]c1C)c2cncc(C)c2	0
FC(F)(F)c1ccc2nc(sc2c1)c3cncc(Cl)c3	0
CSCC(C)(C)C(=O)Nc1sc([nH+]c1C)c2cccnc2	0
C\S(=N\C#N)\c1cncc(F)c1C2OCc3cc(OC(F)(F)F)ccc23	0
CCNC(=O)c1nc(NC(=S)c2cccnc2)cn1C	0
CNc1cc(nc(Cl)n1)c2cccnc2	0
Cc1nccc(n1)n2cnc(c2)c3cccnc3	0
CSC(C)C(=O)N(C)c1sc([nH+]c1Cl)c2cccnc2	0
BrCC1CCC(=O)N1c2nnc(s2)c3cccnc3	0
CN(C(=O)CCS(=O)C)c1sc([nH+]c1Cl)c2cncnc2	0
CN(C(=O)OCCS(=O)C)c1nnc(s1)c2cccnc2	0
CCN(C(=O)CCl)c1cn(nc1Cl)c2cccnc2	0
CCNC(=O)c1[nH+]c(NC(=O)c2cccnc2)cn1CC	0
CS(=O)c1cncc(Cl)c1C2OC(=O)c3cc(OC(F)(F)F)ccc23	0
CN(C(=O)CCSCCC(F)(F)F)c1nnc(s1)c2cncc(F)c2	0
COC(=O)[N-]Nc1cc(ccc1Cl)\C(=N\OCc2ccccc2C(F)(F)F)\C	0
C\N=C\[NH2+]c1ccc(C)cc1C	1
CCN(C(=O)CCC(F)(F)C(F)(F)F)c1cn(nc1Cl)c2cccnc2	0
CCN(C(=O)CC[NH2+]CC(=O)NCC(F)(F)F)c1cn(nc1Cl)c2cccnc2	0
CN(C)c1ccccc1c2nc3ccccc3c4OC(C)(C)OC(=O)c24	0
CCOc1ccc(C)cc1N2C(=O)CS/C/2=N\C(=O)N[C@H](C)Cc3ccc(cc3)c4ncn(n4)c5ccc(OC(F)(F)F)cc5	0
[NH3+]CCCN(C(=O)CCSCCC(F)(F)F)c1cn(nc1Cl)c2cccnc2	0
Cc1cc(C)cc(CC(NC(=S)N2CCOC2(C)C)c3cc(F)cc(F)c3)c1	0
Clc1cnc2nc(cn2c1)c3cccnc3	0
CS\C(=N/[C@H]1CCc2ccccc12)\N3CCOC3=O	1
OC(CBr)CCC(=O)Nc1nnc(s1)c2cccnc2	0
CC(CSCC(F)(F)F)C(=O)N(C)c1nnc(s1)c2cccnc2	1
FC(F)Oc1ccc(NC(=O)Cc2ccsc2)cc1	0
Cn1nc(nc1c2ccc(F)c(F)c2)c3c(Cl)cncc3Cl	0
CC(c1ccc(nc1)C(F)(F)F)S(=O)(=NC(=S)N)C	1
Cc1cccc(C)c1\N=C(\N\N=C\c2ccc(cc2)c3ncn(n3)c4ccc(OC(F)(F)F)cc4)/SCC(=O)NC[C@@H]5CCCN(C5)C(=O)OC(C)(C)C	0
CCN(C(=O)C1CCN(CC1)C(=O)C(F)(F)F)c2sc(nc2Cl)c3cccnc3	0
CCN(C(=O)CCSC)c1cn(nc1C)c2cccnc2	0
FC(F)(F)c1cnccc1C(=O)N(Cc2ccccn2)c3cn(nc3Cl)c4cccnc4	0
CCN(C(=O)CCS(=O)C)c1cn(nc1C)c2cccnc2	0
CN(C(=O)CCN(CC#N)S(=O)(=O)C)c1cn(nc1Cl)c2cccnc2	0
CCN(C(=O)CCSCCC(=O)NC)c1cn(nc1Cl)c2cccnc2	0
Cc1n[nH]c(n1)c2cccc(NC(=O)Cc3ccccc3C(F)(F)F)c2	0
CC(C)NC(=O)c1cnn(c2ccc(cn2)C(F)(F)F)c1C(C)C	0
CC(C)C(=O)N(C)c1sc([nH+]c1Cl)c2cncc(F)c2	0
CSC(C)C(C)C(=O)Nc1cnn(c1)c2cccnc2	1
FC(F)(F)CN1C2CCC1CC(C2)(C#N)c3cncc(Cl)c3	1
CC(=O)Nc1c(F)cc(F)c(NC(=O)c2cc(NC(=O)[C@H]3[C@H](c4ccc(F)c(Cl)c4)C3(Cl)Cl)ccc2Cl)c1F	0
CC(C)C(=O)Nc1sc([nH+]c1C)c2cncc(F)c2	0
CCN(C(=O)CCSCCC(F)(F)F)c1cnn(c1)c2cccnc2	0
CSCCCN(C)C(=O)c1cccc(Nc2cccnc2)c1	0
CCN(C(=O)CCSCCn1cccn1)c2cn(nc2Cl)c3cccnc3	1
CSCCNC(=O)c1cn(nn1)c2cccnc2	0
C\C(=N/NC(=O)c1ccccn1)\c2ccc(Cl)c(Cl)c2	0
CCN(C(=O)CCC[NH+](C)C)c1sc(nc1Cl)c2cccnc2	0
CCN(C(=O)c1oc(CSC)cc1)c2cn(nc2C)c3cccnc3	1
Fc1ccc(F)c2sc(nc12)c3cccnc3	0
CC(C)(C)OC(=O)Nc1cn(nc1Br)c2cncc(F)c2	0
C[NH+]1CC2CC1[C@@H](C2)c3ccc(Cl)nc3	1
FC(F)(F)c1cccc(CN2CCc3nc(sc3C2=O)c4cccnc4)c1	0
CSCCN(C)C(=O)N(C)c1nnc(s1)c2cncc(F)c2	0
CCN(C(=O)CCSCC1CC(F)(F)C1)c2cn(nc2Cl)c3cccnc3	1
CCCN(C#C)c1nc(NCC)nc(NCC)n1	0
CCN(C(=O)N(C)CCC(F)(F)F)c1cn(nc1Cl)c2cccnc2	0
CCN(C(=O)[C-](C)S(=O)C)c1cn(nc1C)c2cccnc2	1
COc1ncc(NC(=O)c2cnn(c3ccccn3)c2C(C)C)cn1	0
CCN(C(=O)C1CCN(C1)C(=O)CCC#N)c2cn(nc2Cl)c3cccnc3	0
CCN(C(=O)C(C)SCCF)c1cn(nc1Cl)c2cccnc2	1
CCN(C(=O)C1CCN(CC1)c2cccc(n2)C(F)(F)F)c3cn(nc3Cl)c4cccnc4	0
CN(C(=O)CCSCC1CC1(F)F)c2sc([nH+]c2Cl)c3cccnc3	0
COC(=O)c1ccc2nc(sc2c1)c3cccnc3	0
CCN(C(=O)CCSC)c1cc(nn1C)c2cccnc2	0
CN(CC1CSSC1)Cc2ccc(nc2)C(F)(F)F	0
CCC(C)SP(=O)(NC)N(Cc1ccccc1)C=O	0
CSC(C)C(=O)Nc1sc([nH+]c1C)c2cccnc2	1
CCN(C(=O)CC(SC(=O)C)C(F)(F)F)c1cn(nc1Cl)c2cccnc2	0
CN(C(=O)CCC(F)(OC(F)(F)F)C(F)(F)F)c1sc([nH+]c1Cl)c2cccnc2	0
CC(C)OC(=O)c1ccc(nc1)n2cnc(c2)C(F)(F)F	0
FC(F)(F)CNC(=O)CNC(=O)c1cc(NC(=O)[C@H]2[C@H](c3cc(Cl)cc(Cl)c3)C2(Cl)Cl)ccc1Cl	0
Cc1[nH+]c(sc1N(CC#C)C(=O)CCS(=O)CCC(F)(F)F)c2cccnc2	1
[O-][N+](=O)[N-]c1ncnn1Cc2ccc(Cl)nc2	0
CS(=O)(=O)CC(=O)N(CC1CC1)c2cn(nc2Cl)c3ccc[n+]([O-])c3	1
Brc1ccccc1CC2=[NH+]CCN2	0
Clc1cncc(OCC2CCC[NH2+]2)c1	0
CC(C(=O)N(C)c1cn(nc1Cl)c2cccnc2)S(=O)C	1
CN(C(=O)c1ccc(cc1)S(=O)C)c2sc(nc2Cl)c3cccnc3	0
c1ccc2[nH]c(nc2c1)c3cccnc3	0
CSc1cncc(F)c1C2CC(=NO2)c3ccc(F)c(F)c3	0
CCN(c1cccc(n1)N2C=CC(=S)C=C2)c3cn(nc3C)c4cccnc4	0
CC(SCC(F)(F)F)C(=O)N(C)c1cn(nc1Cl)c2cccnc2	0
CC(CSCC=C)C(=O)Nc1sc([nH+]c1C)c2cccnc2	0
CCN(C(=O)CCSC1CCC(F)(F)C1)c2cn(nc2Cl)c3cccnc3	1
CC(CS(=O)CC=C)C(=O)N(C)c1sc([nH+]c1Cl)c2cccnc2	0
NC(=S)N=S1(=O)CCCC1c2ccc(Cl)nc2	0
CC(c1cn(cn1)C(=O)C(C)(C)C)c2cccc(F)c2F	0
CSC(C)C(=O)Nc1cn(nc1Cl)c2cncc(F)c2	1
CC(c1ccc(nc1)C(F)(F)F)S(=O)(=NC(=N)NOCC2CC2)C	1
CC(c1ccc(Cl)nc1)S(=O)(=NC(=S)N)C	0
Cn1nc(NC(=O)c2cccnc2)c3cccnc13	0
C[NH+]1CCC(=C(c2ccccc2)c3ccc(cc3)C#N)CC1	0
Nc1cc(F)c(NC(=O)c2cc(NC(=O)[C@H]3[C@H](c4ccc(F)c(Cl)c4)C3(Cl)Cl)ccc2Cl)cc1F	0
CCN(C(=O)CCSCC#C)c1cn(nc1Cl)c2cccnc2	0
CSC(C)CC(=O)N(CC1CC1)c2cn(nc2Cl)c3cccnc3	0
CC(C(=O)N(C)CC(=O)N(C)c1sc([nH+]c1C)c2cccnc2)n3cccn3	0
CSCCC(=O)Nc1sc([nH+]c1SC)c2cncc(F)c2	0
CC(C)C(CC(=O)N(C)c1cn(nc1Cl)c2cccnc2)S(=O)C	1
CCC(CC(=O)Nc1cccnc1)SC	0
CCOC(=O)N(CC)c1cn(nc1Cl)c2cccnc2	0
CN(C(=O)c1cnc(SCc2ccccc2)n1C)c3cccnc3	0
C1Cc2nn(cc2C(=C1)c3ccn(n3)c4ncccn4)c5cccnc5	0
CN(C(=O)N1CCC(CC1)c2noc(n2)C3CC3)c4cccnc4	0
CCCCCCC(C)OC(=O)COc1ccc(Cl)cc1Cl	0
COC(=O)c1cnccc1NC(=O)c2ccc(c(F)c2)C(F)(F)F	0
CSc1cccc(c1)c2cn(nc2C)c3cccnc3	1
CSCC(C)C(=O)N(C)c1c[nH+]c(s1)c2cncc(F)c2	1
CCN(C(=O)C(C)SC)c1cn(nc1Br)c2cccnc2	1
CC(SCC1CC1(F)F)C(=O)N(CC#C)c2cn(nc2Cl)c3cccnc3	1
CCN(C(=O)C(C)CSCC1CC1)c2cn(nc2Cl)c3cccnc3	1
CCN(C(=O)CCS(=O)(=O)C)c1sc(nc1Br)c2cccnc2	0
Cc1[nH+]c(sc1NC(=O)CCCCl)c2cccnc2	0
COc1cnccc1c2cnn(c2)c3ccc(F)cc3	0
CCN(C(=O)CCSCCC(F)(F)C(F)(F)F)c1cn(nc1Cl)c2cccnc2	0
CCN(C(=O)NCC(F)(F)F)c1sc(nc1Cl)c2cccnc2	1
CN(C(=O)C1CCS(=O)CC1)c2sc([nH+]c2Cl)c3cccnc3	0
FC(F)(F)c1cnc2nn(c(Br)c2c1)c3cccnc3	0
CS(=O)(=O)CCC(=O)N(CC#C)c1sc(nc1Cl)c2cc(F)c[n+]([O-])c2	0
Cc1n[nH]c(n1)c2cccc(NC(=O)Cc3cc(F)ccc3Br)c2	0
CCN(C(=O)[CH-]S(=O)(=O)C)c1cn(nc1Cl)c2ccc[n+]([O-])c2	1
CCN(c1cccc(n1)n2cccn2)c3cc(ncn3)c4cccnc4	0
FC(F)(F)CCSCCC(=O)N(CCCN1C(=O)c2ccccc2C1=O)c3cn(nc3Cl)c4cccnc4	1
FC(F)(F)CCSCCC(=O)N(Cc1occc1)c2cn(nc2Cl)c3cccnc3	0
FC(F)(F)CCSCCC(=O)N(CC#C)c1sc(nc1Cl)c2cncnc2	0
CC(N(C)C(=O)Nc1cccc(NC(=O)C)c1)c2ccccc2Cl	0
C\S(=N/C#N)\Cc1cnc(s1)C(F)(F)F	0
COc1ccccc1c2cncc(n2)c3ccc(OC(F)(F)F)cc3	0
CSCC(C)C(=O)N(C)c1cn(nc1Cl)c2cncnc2	0
FC(F)(F)C(F)(F)c1ccc2nc(cn2c1)c3cncnc3	0
CNC(=S)N\N=C\c1cccnc1Cl	0
CSc1cnccc1c2nc3cc(cnc3n2C)C(F)(F)F	0
CC(C)n1ncc(C(=O)[N-]Nc2ccnnc2)c1C	1
CSC(CC(=O)N(CC#C)c1cn(nc1Cl)c2cccnc2)C(C)C	1
CCN(C(=O)C1CSC1)c2cn(nc2Cl)c3cccnc3	0
COC(=O)c1cnccc1NC(=O)c2ccc(s2)C(F)(F)F	0
CSCC(C)C(=O)Nc1sc([nH+]c1C)c2cccnc2	1
COC(=O)CN(C(=O)C(C)CSC)c1cn(nc1Cl)c2cccnc2	0
CCN(C(=O)c1cnn(c1C)C(C)(C)C)c2sc(nc2Cl)c3cccnc3	0
CCOC(C)(C)c1csc(N=S(=O)(C)C(C)c2ccc(nc2)C(F)(F)F)n1	0
CSC1=NN=C(C(=O)N1N)C(C)(C)C	0
CCSCCC(=O)N(C)c1ccc(nn1)c2cccnc2	0
CCN(C(=O)CSC)c1cn(nc1Cl)c2cccnc2	1
Cc1n[nH]c(n1)c2cccc(NC(=O)C3CC3c4ccc(Cl)cc4Cl)c2	0
CSCC(C)C(=O)Nc1sc([nH+]c1Cl)c2cncc(F)c2	1
CC1=NNC(=O)N(C1)\N=C\c2cccnc2	1
CCN(C(=O)[C-](C)S(=O)(=O)C)c1cn(nc1C)c2ccc[n+]([O-])c2	1
CCN(C(=O)c1ccc(cc1)c2ncccn2)c3cn(nc3Cl)c4cccnc4	1
CS(=O)(=O)c1cncc(Cl)c1C2OC(=O)c3cc(ccc23)C(F)(F)C(F)(F)F	0
CNc1ccnc([nH+]1)c2cccnc2	0
COc1cc(CC(NC(=S)N2CCOC2(C)C)c3cccc(C)c3C)cc(OC)c1	0
O=C1N(CCc2nn(cc12)c3cccnc3)c4ccccn4	1
CSc1cncc(F)c1C2CN(C(=O)O2)c3ccc(OC(F)(F)F)cc3	0
Clc1cc(Cl)cc(c1)[C@H]2[C@H](C(=O)Nc3ccc(Cl)c(c3)C(=O)NC4(CC4)C#N)C2(Cl)Cl	1
